web-scraper-order,web-scraper-start-url,title,body
1650413961-913,https://www.inshorts.com/en/read,Govt to continue 15-day fare limit on air travel: Civil Aviation Minister Scindia,"The Ministry of Civil Aviation imposed a fare cap for 15 days on air travel due to the pandemic. Civil Aviation Minister Jyotiraditya Scindia on Monday said, ""If we talk about the fare caps, then it is my responsibility to the passengers as well as to the airlines...The decision to remove it will be taken at an appropriate time."""
1650413961-931,https://www.inshorts.com/en/read,Duo talks about bid to loot 3rd temple near Pune bus stop; caught,"Pune police arrested two people, aged 25 and 19, on Monday for alleged jewellery thefts at two temples in the city. The duo was caught while they were discussing their bid to loot a third temple near a bus stop in Warje Malwadi. Following the arrest, police recovered stolen jewellery and funds, worth a total of ₹18,234 from the duo."
1650413961-1282,https://www.inshorts.com/en/read,"Drunk policeman slaps 2 blind men, breaks walking stick in Chennai","A drunk police constable in Chennai allegedly slapped two blind men and broke their walking stick after they asked him for directions. The constable was not in uniform and was wearing plain clothes when the alleged incident took place, reports said. The victims raised an alarm after which a case was registered against him by the Triplicane Police Station."
1650413961-1260,https://www.inshorts.com/en/read,"SRH become first team to win four matches in a row in IPL 2022, defeat PBKS",SunRisers Hyderabad (SRH) have become the first team to win four matches in a row in IPL 2022. SRH defeated PBKS by seven wickets to move to the fourth position on the points table. Aiden Markram and Nicholas Pooran registered an unbeaten 75-run partnership to help SRH chase down the 152-run target in 18.5 overs.
1650413961-654,https://www.inshorts.com/en/read,"I said, 'If I perform, everything will fall into place': Suryakumar on IPL 2020 match vs RCB","Recalling his unbeaten 79-run innings against RCB in IPL 2020, MI batter Suryakumar Yadav said he was disappointed prior to the match as he wasn't picked in India squad. ""When I went in to bat, the target was in front of me. I said to myself, 'If I perform here, everything else will fall into place',"" he added."
1650413961-620,https://www.inshorts.com/en/read,I didn't see a screenplay in 'Beast': Vijay's father SA Chandrasekhar,"Talking about his son and actor Vijay's film 'Beast', director SA Chandrasekhar said he couldn't see a screenplay in the movie, adding that the film was made ""solely"" on Vijay's stardom. ""The magic is there in the screenplay. You can't lightly handle a very heavy subject which is about international terrorist organisations. The director has to...study it,"" added Chandrasekhar."
1650413961-1025,https://www.inshorts.com/en/read,"SRK & Shehnaaz hug each other at Baba Siddique's Iftar party, video surfaces","Indian politician Baba Siddique hosted an annual Iftaar party at Hotel Taj Lands End in Mumbai's Bandra which was attended by several celebrities. Recently a video has surfaced online where Shehnaaz was all smiles as she hugged actor Shah Rukh Khan. For the party, Shehnaaz opted to wear a light grey Patiala suit along with matching jhumkas."
1650413961-511,https://www.inshorts.com/en/read,Which are the world's most affordable and least affordable cities to buy home?,"The US city of Pittsburgh is the most affordable city for buying a house, according to the Demographia International Housing Affordability's study on housing prices for 92 major markets (metropolitan areas). It's followed by Oklahoma City and Rochester in the US, Edmonton in Canada and St. Louis in the US. Hong Kong emerged as the least affordable city for housing."
1650413961-500,https://www.inshorts.com/en/read,Anguished by the tragic accident in Jhunjhunu: PM Narendra Modi,"PM Narendra Modi expressed anguish and offered condolences over the road accident in Jhunjhunu, Rajasthan, where 11 members of a family were killed and several others injured after a jeep rammed into a tractor trolley. PM Modi tweeted, ""₹2 lakh each from PMNRF would be given to the next of family of the deceased. The injured would be given ₹50,000."""
1650413961-896,https://www.inshorts.com/en/read,Talks with Putin stalled over mass killings in Ukraine: Macron,"French President Emmanuel Macron said that his talks with Russian President Vladimir Putin over the Ukraine war have stalled. ""Since the massacres we have discovered in Bucha and in other towns, the war has taken a different turn, so I did not speak to him again directly since, but I don't rule out doing so in the future"", Macron said."
1650413961-982,https://www.inshorts.com/en/read,I haven't replied to Congress' show-cause notice: Sunil Jakhar,"Ex-Punjab Congress chief Sunil Jakhar on Monday said he hasn't replied to the show-cause notice issued to him by the Congress disciplinary committee. The notice was issued on April 11 for going against ""party line"" and using ""objectionable words"" for the Dalit community. Jakhar has denied making any statement against the community saying his remarks were put ""out of context""."
1650413961-1187,https://www.inshorts.com/en/read,Video shows thieves hitting woman with their car as she flees robbery in US,"The US police have released a video that captured the moment when a woman, who was escaping from a robbery attempt, was hit by a car driven by thieves. It showed the accused jumping out of the car to snatch her watch after hitting her with their car. She was being followed after she left a jewellery store, police added."
1650413961-1156,https://www.inshorts.com/en/read,"18-yr-old boxer Ali Tazeem, dubbed 'next Amir Khan', passes away in car accident in UK","UK's 18-year-old boxer Ali Tazeem, dubbed the 'next Amir Khan', passed away in a car accident. Tazeem had signed his professional contract with Probellum three weeks ago. Tazeem won 15 gold medals from 51 bouts as an amateur. ""The skill-set he has...the movement...everything...reminds me of myself when I was younger,"" boxer Amir Khan had said about Ali."
1650413961-508,https://www.inshorts.com/en/read,European Commission Prez to arrive on 2-day visit to India from Apr 24,"European Commission President Ursula von der Leyen will arrive on a two-day visit to India from April 24, the Ministry of External Affairs (MEA) said. She is scheduled to meet President Ram Nath Kovind and PM Narendra Modi during her first official visit.  She has been invited as the Chief Guest for this year's Raisina Dialogue, the MEA added."
1650413961-1053,https://www.inshorts.com/en/read,"Malaika returns to work after car accident, says 'feels good to be back'","Malaika Arora, who met with an accident on Mumbai-Pune highway earlier this month, shared on Monday that she has returned to work. Malaika, taking to Instagram Stories, shared a picture from a set, writing, ""Feels good to be back on set."" Malaika got into a car accident on April 2, following which she was taken to Apollo Hospital for treatment."
1650413961-1128,https://www.inshorts.com/en/read,"TV actor Vivian to marry ex-journalist from Egypt, 5 years after his split with Vahbiz","TV actor Vivian Dsena has revealed that he is planning to tie the knot with Nouran Aly, a former journalist from Egypt. ""We first interacted around four-and-a-half years ago, when she contacted me for an interview,"" Vivian said. Vivian was earlier married to TV actress Vahbiz Dorabjee. They split five years ago and finalised their divorce in December 2021."
1650413961-694,https://www.inshorts.com/en/read,"While keeping, he once said 'Do you want chai, samosa?': Suryakumar on Pant's antics","Talking about Rishabh Pant's antics behind the stumps, Suryakumar Yadav revealed that once he was fielding in place of Cheteshwar Pujara during a Test against England last year. ""I was thinking, 'It's my first time on the field wearing whites.'...The match situation was incredibly tight. Pant suddenly said, 'Do you want some chai, samosas? Do you want anything?'"" Suryakumar said."
1650413961-880,https://www.inshorts.com/en/read,Yemen's Houthi rebels agree to stop using child soldiers: UN,"Yemen's Houthi rebels have agreed to stop using child soldiers in armed conflicts, the United Nations has said. A UN official said that the rebels agreed to identify and release children from their ranks within six months. The action plan, which the UN said Houthis signed, also calls for preventing violence against children and attacks on hospitals and schools."
1650413961-1135,https://www.inshorts.com/en/read,"Met Salman as kid; he was eating from tandoor, mom made us stand with him: Neha","Singer Neha Bhasin said that she first met actor Salman Khan when she was a child. In an interview with Bollywood Hungama, she said that she has picture of the meeting and that Salman was standing near a tandoor and eating something from it. ""My mom made us stand with him. Me and my sister were looking silly,"" she added."
1650413961-1170,https://www.inshorts.com/en/read,"Stunning partnership: Raina on Ruturaj, Rayudu adding 92 runs vs GT","Ex-CSK batter Suresh Raina took to Twitter to praise CSK batters Ruturaj Gaikwad and Ambati Rayudu for adding 92 runs for the third wicket against GT. Raina also congratulated Rayudu for crossing the 4000-run mark in the IPL. ""It was so great to see such a stunning partnership,"" he tweeted. Ruturaj smashed 73(48) while Rayudu scored 46(31) in the game."
1650413961-777,https://www.inshorts.com/en/read,Temple shut to prevent groom's entry in MP: Scheduled Caste body,"A Scheduled Caste organisation on Monday claimed that ""influential people"" had closed a temple in a village in Madhya Pradesh's Ujjain to prevent the entry of a groom, who's a police constable. However, a police officer said that the Rajput community submitted documents claiming they had built the temple and it was closed due to the priest's family member's death."
1650413961-512,https://www.inshorts.com/en/read,"LV Vaidyanathan, who joined P&G as an intern, appointed India CEO","Consumer goods company Procter & Gamble (P&G) on Tuesday announced that it has appointed LV Vaidyanathan as the CEO for its operations in India. Vaidyanathan is an alumnus of IIM Ahmedabad and had joined P&G as an intern in 1995. The 49-year-old is currently leading the P&G business in Indonesia. Vaidyanathan succeeds Madhusudan Gopalan, who'll move to a global role."
1650413961-1167,https://www.inshorts.com/en/read,"Akash Singh wins 'Hunarbaaz...' trophy, ₹15 lakh prize; says 'it feels surreal'","Akash Singh has become the first winner of 'Hunarbaaz Desh Ki Shaan' and bagged a trophy and cash prize of ₹15 lakh. Speaking about winning the show, Akash said, ""I can't find the words to express the emotions...I'm going through, and it...feels so surreal!"" ""I want to thank my family and friends for...supporting me in this life-changing journey,"" he added."
1650413961-533,https://www.inshorts.com/en/read,"Amazon, Reliance, Dream11 & Sony may compete for IPL broadcast rights: Report","Amazon, The Walt Disney Company and Mukesh Ambani-led Reliance Industries are among the companies that have signalled an intention to bid for the rights to telecast IPL matches to be held between 2023 and 2027, Bloomberg reported. Sony, Zee and Dream11 also purchased the bid-related documents from BCCI, it added. BCCI will be conducting the online auction starting June 12."
1650413961-891,https://www.inshorts.com/en/read,Wore loose clothes to hide baby bump; now I'm open about it: Sonam on pregnancy,"Actress Sonam Kapoor revealed that she tried to hide her baby bump at the beginning of her pregnancy. ""I was trying to hide it because it was like a situation where I am still."" ""Now I am...being more open about it, but first I was trying to hide it, so I was wearing all these loose clothes,"" she added."
1650413961-762,https://www.inshorts.com/en/read,Kiara Advani visits the Golden Temple as she shoots for her film RC 15,"Kiara Advani, who's currently shooting for her upcoming film 'RC 15', in Amritsar recently shared a post from her visit to the Golden Temple. Taking to Instagram, Kiara shared two pictures of herself standing with her hands folded in front of the shrine. The actress donned a white kurta paired with a yellow dupatta. Alongside the post, she wrote, ""Gratitude."""
1650413961-1290,https://www.inshorts.com/en/read,Video shows swords raised amid Hanuman Jayanti rally in Delhi's Jahangirpuri,"Amid a probe into the Jahangirpuri violence, a video has shown people brandishing swords, pistols and shotguns amid the Hanuman Jayanti rally. The video was reportedly taken while the rally was in C-D Block Market in Delhi's Jahangirpuri, where several people were injured following stone-pelting.  Police had earlier confirmed the presence of illegal weapons during the rally."
1650413961-606,https://www.inshorts.com/en/read,Boy addicted to games kills self as father fails to recharge internet in MP,"A 14-year-old boy allegedly hanged himself from the ceiling fan of his home after his father, who works as a labourer, was unable to recharge his mobile internet in Madhya Pradesh's Jabalpur. Police said the man was facing financial problems. The boy was addicted to playing games on the mobile phone, City Superintendent of Police (CSP) Alok Sharma said."
1650413961-561,https://www.inshorts.com/en/read,"People throw coins in theatre during 'KGF: Chapter 2' screening, Raveena shares video","Actress Raveena Tandon on Tuesday took to social media to share a clip of people throwing coins in a theatre screening 'KGF: Chapter 2'. ""After a long time seeing coins flying on to the screen! #flashingsilver!"" she wrote in the caption. ""It's a rage...Thank you for the love,"" Raveena's post further read."
1650413961-936,https://www.inshorts.com/en/read,Delhi Capitals' Mitchell Marsh admitted to hospital after testing COVID-19 positive,"Delhi Capitals all-rounder Mitchell Marsh has been admitted to hospital after testing COVID-19 positive, the IPL franchise said in a statement. ""A few more members from the Delhi Capitals bio-bubble, including support staff members, have returned positive tests as well. Though they are all asymptomatic, their condition is being monitored closely by the franchise,"" the statement further read."
1650413961-796,https://www.inshorts.com/en/read,Waive penalties against Amrapali homebuyers: SC tells banks,"The Supreme Court has directed banks to waive penalties against Amrapali homebuyers with outstanding loans and standardise their accounts. ""No penalty will be charged from the homebuyers by banks since the default was on part of the builder and not by the buyers,"" the bench said. In 2019, the court cancelled the registration of Amrapali Group for defrauding homebuyers."
1650413961-1299,https://www.inshorts.com/en/read,MI's Rohit has failed to use India captaincy to up his game: Vaughan,"Ex-England skipper Michael Vaughan has opined that Mumbai Indians captain Rohit Sharma has ""failed"" to use his confidence from India captaincy to help ""his game to go really up into the sky."" This comes after Rohit's Mumbai suffered six consecutive defeats in the ongoing IPL 2022. Rohit has scored 114 runs in six games so far, averaging 19."
1650413961-951,https://www.inshorts.com/en/read,1984 a dark chapter in Indian history: Vivek Agnihotri on 'The Delhi Files',"Speaking about his upcoming film 'The Delhi Files', filmmaker Vivek Agnihotri stated that the year 1984 is a dark chapter in Indian history. He further said the way the Punjab terrorism situation was handled was inhuman, adding that it was purely for vote bank politics. ""To date there has been no justice, what can be worse than that,"" Vivek said."
1650413961-797,https://www.inshorts.com/en/read,"Brain-dead patient's kidneys, lungs and liver donated to save 4 lives in Mumbai","The kidneys, lungs and liver of a critical patient of CritiCare Asia Multi-Specialty Hospital in Mumbai were donated, which saved the lives of four other persons. The patient's organs were transplanted to other hospitals in the city. The family members of the donor, who was declared brain-dead on March 26, were counselled to opt for organ donation."
1650413961-627,https://www.inshorts.com/en/read,"PM inaugurates new dairy complex, potato processing plant in Gujarat","PM Narendra Modi today inaugurated a new dairy complex and a potato processing plant, which is built at a cost of over ₹600 crore, at Banas Dairy in Gujarat's Banaskantha district. ""Initiatives at Banas Dairy will empower farmers and boost...rural economy,"" PM tweeted. The dairy complex will enable the processing of about 30 lakh litres of milk daily, PMO stated."
1650413961-660,https://www.inshorts.com/en/read,"Gang of car thieves busted in Ferozepur, 2 members arrested","A gang of car thieves was busted in Ferozepur with the arrest of two of its members and the recovery of two stolen cars and a firearm. ""Following a tip-off, the police team intercepted the accused in a car and recovered a .32-bore weapon along with two of its magazines and 10 cartridges,"" Ferozepur SSP, Charanjit Singh, said."
1650413961-1185,https://www.inshorts.com/en/read,Raghav gets legal notice for calling BJP 'Gundon-Lafangon ki party',"Punjab Bharatiya Janata Yuva Morcha leader Ashok Sareen sent a legal notice to AAP leader Raghav Chadha on Sunday for calling BJP ""Gundon ki, Lafangon ki party"" and ""Bharat ki Zahil Party"". The notice demanded that Chadha issue a written apology to Sareen and BJP within three days, failing which a civil and criminal complaint would be filed against him."
1650413961-906,https://www.inshorts.com/en/read,"Robbers throw chilli powder, loot ₹1 crore from cash van at gunpoint in Gurugram","Around four-five armed robbers looted ₹1 crore from a van of a cash-collection company in Gurugram's Subhash Chowk area in broad daylight, said police. The accused allegedly threw chilli powder on the eyes of the guard and the van's driver and held them hostage at gunpoint. The guard told police that they had collected the money from 10 business establishments."
1650413961-972,https://www.inshorts.com/en/read,'Coolie No. 1' actor Rajat Rawail hospitalised over varicose vein rupture,"Varun Dhawan-starrer 2020 film 'Coolie No. 1' actor Rajat Rawail has been hospitalised following excessive loss of blood due to a rupture of a varicose vein in his right leg. Rajat was admitted to a hospital in Mumbai over the weekend, reported ETimes. The actor said that he has been advised total bed rest with no visitors."
1650413961-1183,https://www.inshorts.com/en/read,"Ravindra Jadeja gets angry at Shivam Dube over fielding, video goes viral",CSK captain Ravindra Jadeja got angry at Shivam Dube after he didn't attempt GT batter David Miller's catch in their IPL 2022 encounter on Sunday. Dube was fielding at deep mid-wicket in the 17th over bowled by Dwayne Bravo when Miller lofted the ball towards him. Jadeja almost threw his cap in anger as Dube didn't go for the catch.
1650413961-612,https://www.inshorts.com/en/read,HDFC no longer among India's top 10 most valuable companies,"India's largest housing finance company HDFC Ltd is no longer among the top 10 most valuable companies of India in terms of market capitalisation. The shares of HDFC have plunged nearly 19% after the announcement of its merger with HDFC Bank earlier this month. Meanwhile, HDFC Bank is the third most valuable company of India after Reliance Industries and TCS."
1650413961-960,https://www.inshorts.com/en/read,Cong's 3-day 'Chintan Shivir' likely to be held in Raj from May 14,"Congress' three-day 'Chintan Shivir' is likely to be held in Rajasthan's Jaipur from May 14 onwards, sources said on Monday. Around 400 party leaders are expected to gather at meeting, which will focus on party's poll results in recently-held Assembly elections in five states. Notably, Rahul Gandhi was made party's Vice-President at Congress' last 'Chintan Shivir' in Jaipur in 2013."
1650413961-607,https://www.inshorts.com/en/read,"10 dead, 8 injured in road crash in Rajasthan, CM expresses grief","Ten members of a family were killed after the jeep they were travelling in crashed with a parked tractor trolley in Rajasthan's Jhunjhunu district on Tuesday. Eight others were also injured in the crash which took place on the Jhunjhunu-Gudha Godji highway in the afternoon, police said. CM Ashok Gehlot has expressed his deepest condolences over the incident."
1650413961-492,https://www.inshorts.com/en/read,Hubballi rioters will be tried as per existing law: Karnataka CM,"Karnataka Chief Minister Basavaraj Bommai has said that those involved in the Hubballi riots will be tried as per the existing laws in the state. ""When riots took place in Uttar Pradesh, certain action was taken according to the situation prevailing over there. We are reviewing the situation in Karnataka. We will go by our law,"" Bommai said."
1650413961-724,https://www.inshorts.com/en/read,MP govt allots ₹1 cr aid for those affected during Khargone violence,"Madhya Pradesh government has allotted ₹1 crore for providing relief to the people affected by the communal violence in Khargone. The financial assistance will be provided as per a survey conducted by the district administration, an official said. Stones were hurled during a Ram Navami procession in Khargone, which led to incidents of arson and communal clashes."
1650413961-904,https://www.inshorts.com/en/read,"Hyderabad police arrest 7 people, seize 190 kg of ganja","Hyderabad's Meerpet police have arrested seven people for allegedly smuggling drugs and seized 190 kg of ganja from their possession, the police said on Monday. The prime accused had also been previously jailed for transporting drugs, the police added. The arrest was made after police intercepted a car, carrying 64 packets of ganja, during checking, the police further said."
1650413961-867,https://www.inshorts.com/en/read,"Ukraine shifting stance, inconsistent during peace talks: Russia","Russia said that Ukraine is ""changing its position"" on issues previously agreed upon at talks between the two sides and ""the trend of the negotiating process leaves much to be desired"". ""The Ukrainian side isn't consistent in terms of the points that have been agreed,"" Kremlin spokesperson Dmitry Peskov said. However, Peskov said that ""contacts continue at an expert level""."
1650413961-1323,https://www.inshorts.com/en/read,"Ranveer stands on table, raps 'Apna Time Aayega' at Delhi wedding","Actor Ranveer Singh attended a wedding in Delhi and stood on a table while rapping his song 'Apna Time Aayega' from 2019 film 'Gully Boy'. In another video, Ranveer wore a red coat while rapping as wedding guests danced around him. The pictures and videos were shared on Instagram Stories by fashion designer and influencer Tarini Manchanda."
1650413961-599,https://www.inshorts.com/en/read,No need to panic for now: Sisodia amid rising COVID-19 cases in Delhi,"Amid rising COVID-19 cases, Delhi Deputy CM Manish Sisodia on Tuesday said that there is no need to panic for now, adding that ""we'll have to learn to live with COVID-19 as it'll stay in some capacity"". Sisodia added the Delhi government will take strict action if COVID-19 cases increase more. DDMA will hold a meeting tomorrow over the same."
1650413961-728,https://www.inshorts.com/en/read,"Brainless trolls, stop digging out old matters: Himanshi Khurana","Actress Himanshi Khurana on Tuesday shared a statement on social media asking the media to ""stop digging out old matters"" and letting ""bygones be bygones"". She added that doing so instigates conversations among ""brainless trolls"" who then ""rip through someone's reputation"". This comes after a media portal shared an article on an old controversy between Himanshi and actress Shehnaaz Gill."
1650413961-1272,https://www.inshorts.com/en/read,"I back my yorkers, bowl with 100% effort even in practice sessions: Avesh","Disclosing reason behind his successful yorkers during death overs in IPL 2022, LSG pacer Avesh Khan said he backs his yorkers in practice sessions and bowls with 100% effort even there. ""If you miss the yorker, then...batter has a good chance to hit the ball for a boundary,"" he added. Avesh has taken 11 wickets from six matches so far."
1650413961-876,https://www.inshorts.com/en/read,Power crisis in Maharashtra due to mismanagement of MVA govt: BJP leader,"BJP leader Girish Mahajan alleged that power crisis in Maharashtra was caused due to ""mismanagement"" of the MVA government and the previous Devendra Fadnavis-led government ensured the state did not face load-shedding even for a day. ""An artificial power shortage is being created, then electricity is bought at higher rates to earn commission, cuts,"" the BJP leader added."
1650413961-1122,https://www.inshorts.com/en/read,VHP’s Surendra Jain seeks NIA probe into Jahangirpuri violence,"VHP’s Surendra Jain has demanded a probe by the NIA into the Jahangirpuri violence that took place in Delhi on Hanuman Jayanti. ""Delhi CM Arvind Kejriwal has become the sleeper cell of terrorists today. My demand is from the Central government that an investigation should be done by the NIA because it involves the issue of national security,"" Jain added."
1650413961-1219,https://www.inshorts.com/en/read,"NCP MP Amol Kolhe dances at staffer's wedding in Pune, video surfaces",A video has surfaced that shows Nationalist Congress Party MP Amol Kolhe dancing on dhol beats at a wedding ceremony in Pune district of Maharashtra. Kolhe was reportedly dancing at the wedding of his staffer Tejas Zodage in Narayangaon. The Member of Parliament was wearing a white ethnic attire on the occasion.
1650413961-685,https://www.inshorts.com/en/read,PPCB to penalise Ludhiana civic body for 'failing' to manage solid waste,"The Punjab Pollution Control Board (PPCB) on Monday said it will penalise the Ludhiana civic body for its ""failure"" to manage the city’s solid waste. This comes after fire incidents were reported at the municipal corporation’s primary dumping ground on Tajpur Road for four consecutive days. The PPCB officials observed that the issue was resulting in air and water pollution."
1650413961-692,https://www.inshorts.com/en/read,"I thought he is possibly at the end of his career, he surprised us all: ABD on Karthik","Talking about RCB wicketkeeper-batter Dinesh Karthik, who has scored 197 runs in IPL 2022 at an average of 197 and a strike rate of 209.57, AB de Villiers said, ""The last time I saw him before IPL he was commentating in the UK."" He added, ""I thought he is possibly at the end of his career...but he surprised us all."""
1650413961-1050,https://www.inshorts.com/en/read,Was never influenced by Salman Khan: 'Tere Naam' co-star Bhumika,"Actress Bhumika Chawla, speaking about her 'Tere Naam' co-star Salman Khan, has said that she was never influenced by him ""in any such manner"". Bhumika added, ""Salman has changed a lot, I see so much difference."" ""From what I hear...[Salman has] seen a kind of good growth in him as a person and even as an artist,"" she further stated."
1650413961-815,https://www.inshorts.com/en/read,Destroyed foreign weapons stored near Ukraine's Lviv city: Russia,"Russia carried out airstrikes at a logistics centre of the Ukrainian Army near Lviv city and destroyed large quantities of foreign weapons stored there, Russia's Defence Ministry said. The weapons had entered Ukraine in the last six days from America and European nations, it added. In total, 16 Ukrainian military sites were destroyed by Russia on Monday, it further said."
1650413961-1020,https://www.inshorts.com/en/read,Which cricketers from inaugural IPL match 14 years ago are still playing in IPL?,"The first-ever IPL match took place on April 18, 2008 between KKR and RCB. KKR were led by Sourav Ganguly, while RCB were captained by Rahul Dravid. Virat Kohli and Wriddhiman Saha, who are playing in IPL 2022, also featured in the first-ever IPL match. Saha, who made his GT debut on Sunday, represented KKR in the inaugural match."
1650413961-1296,https://www.inshorts.com/en/read,"MI is a team of comebacks, expect them to finish strong: Malinga","After Mumbai Indians registered its sixth straight loss in the IPL 2022 on Saturday, former MI pacer Lasith Malinga has said that the franchise has ""always been a team of comebacks"". ""Whether or not they get through to the playoffs...expect them to have a strong finish to the season,"" said Malinga, who is now the fast-bowling coach of Rajasthan Royals."
1650413961-843,https://www.inshorts.com/en/read,"90 rounds fired at party at US Airbnb rental; 2 dead, 8 injured","Two teenagers were killed and at least eight people were wounded after gunfire erupted on Sunday at a party in Pittsburgh at an Airbnb rental with as many as 200 people in attendance. As many as 90 rounds were fired inside and outside of the property. Several people jumped out of the windows, sustaining injuries such as broken bones."
1650413961-582,https://www.inshorts.com/en/read,War-disabled soldiers must be treated with respect: Ex-VC of Army,"Lieutenant General Vijay Oberoi (retd), former Vice-Chief of Army Staff, has demanded better treatment of war-disabled soldiers. He stated that they must be treated ""with great respect and should be adequately compensated"", otherwise as soldiers take a ""conscious decision"" to go to war, the future generation will think twice before risking their lives in service of the nation."
1650413961-970,https://www.inshorts.com/en/read,Who is India's new Army chief Lieutenant General Manoj Pande?,"Lieutenant General Manoj Pande will take charge as the 29th chief of the Army Staff in India. An alumnus of the National Defence Academy, Khadakwasla and the Indian Military Academy, Dehradun, Pande has a military career spanning nearly 40 years. He has commanded an engineer brigade along the LoC in J&K during Operation Parakram (during the 2001-2002 India-Pakistan standoff)."
1650413961-831,https://www.inshorts.com/en/read,Fan's 'marriage proposal' poster for KKR captain Shreyas Iyer goes viral,"A picture of a fan carrying a 'marriage proposal' poster for KKR captain Shreyas Iyer ahead of KKR-RR match has gone viral. ""My mom has asked me to find a guy. So, will you marry me, Shreyas Iyer?"" the poster read. Sharing the picture, KKR wrote, ""That's one way of shooting your shot!"""
1650413961-1201,https://www.inshorts.com/en/read,"Man asks Hyd Police to allow guests in wedding, says 'food will be wasted'","A Twitter user shared a picture from his wedding and said that the Hyderabad Police were stopping guests ""for some reason"". ""We have invited 700 people for our wedding happening now in Vedika convention centre, Jal Vihar...Kindly allow us to perform our wedding and [let] the guests enter and bless the couple else the food will be wasted,"" tweet read."
1650413961-858,https://www.inshorts.com/en/read,I knew in my mind I had to take wickets to change game: Chahal on hat-trick,"RR spinner Yuzvendra Chahal said he knew he had to take wickets in the 17th over against KKR to change the momentum of the game. Chasing RR's 218-run target, KKR were 178/4 after 16 overs when Chahal came and picked four wickets, including a hat-trick. ""Would've been happy with a dot ball as well on my hat-trick ball,"" added Chahal."
1650413961-586,https://www.inshorts.com/en/read,Bhushan Kumar's attempts show his thirst to get rid of rape case: Mumbai court,"A Mumbai magistrate's court said producer Bhushan Kumar, who was accused in a rape case, has ""no locus standi to address...court but he has attempted to contest the matter which is...unethical"". ""His attempts show his...thirst to get rid of the matter,"" the court said. It rejected police's closure report and directed them to probe the matter as per law."
1650413961-1129,https://www.inshorts.com/en/read,What is the state-wise active COVID-19 case tally as daily cases jump nearly 90%?,"India recorded 2,183 COVID-19 cases in the last 24 hours, an 89.8% jump from 1,150 cases reported a day before. In terms of active COVID-19 cases, Kerala has 2,466 cases, Delhi has 1,518, Karnataka has 1,506 and Assam has 1,349. While Haryana has 911 active cases, it is followed by Maharashtra with 646 cases and Uttar Pradesh with 610 cases."
1650413961-1136,https://www.inshorts.com/en/read,Prince Narula to enter Kangana Ranaut's show 'Lock Upp',"Prince Narula is all set to enter Kangana Ranaut-hosted show 'Lock Upp'. The actor, who had earlier won 'Bigg Boss 9' and 'Roadies 12', said, ""I am entering the show as a troublemaker and not a contestant."" ""I am very excited. Lock Upp is a different show...My main reason to enter this show is that it is judgment-free,"" Prince added."
1650413961-1234,https://www.inshorts.com/en/read,"Like all parents, we feel very nervous: Madhavan as son wins silver in Danish Open","Actor R Madhavan tweeted, ""We feel proud, overwhelmed, very grateful and like all parents, very nervous,"" after his 16-year-old son Vedaant Madhavan bagged the silver medal in the men's 1500m freestyle swimming event at Danish Open in Copenhagen. The actor was responding to filmmaker Vivek Ranjan Agnihotri's tweet, who congratulated Vedaant and asked R Madhavan, ""How does it feel?"""
1650413961-1325,https://www.inshorts.com/en/read,"₹5,500 got over in 10 days, survived due to shoot for ₹2000-3000 per day: Sonu","Actor Sonu Sood recalled that he came to Mumbai with ₹5,500, using which, he thought he would survive a month. He said that the money got over in 10 days and that he thought he would have to ask for money from home. ""I got a shoot for ₹2000-3000 per day so I could survive that journey,"" he added."
1650413961-944,https://www.inshorts.com/en/read,Set an example so incidents like Jahangirpuri aren't repeated: Shah to Police,"Union Home Minister Amit Shah on Monday directed Delhi Police officials to take strict action against perpetrators of the Jahangirpuri violence. The action should be such that it sets a precedent so that such incidents are not repeated, Shah told the police officials. Over 20 people have been arrested in connection to the incident that took place on Saturday."
1650413961-1186,https://www.inshorts.com/en/read,"Sensex crashes 1,000 points in early trade, Nifty below 17,200","The Sensex tanked over 1,000 points in early trade on Monday while the NSE Nifty 50 dipped below 17,200 amid weak global cues. The indices reopened on April 18 after a gap of four straight days on account of public holidays. Infosys and HDFC Bank tanked 6% and 2.4% respectively, on account of their Q4 earnings."
1650413961-878,https://www.inshorts.com/en/read,Restored hope in justice system: SKM as SC cancels Ashish Mishra's bail,"Samyukt Kisan Morcha (SKM) on Monday said that Supreme Court has ""restored hope in the justice system"" by cancelling Union Minister Ajay Mishra Teni's son Ashish Mishra's bail in the Lakhimpur Kheri violence case. SMK added that now Teni should be ""sacked from the post of minister"", failing which it'll hold a national meeting and announce a nationwide protest programme."
1650413961-1269,https://www.inshorts.com/en/read,Sonu Sood pens note for his father on his birth anniversary,"Actor Sonu Sood on Sunday took to Instagram to pen a note for his late father on his birth anniversary. The actor wrote, ""Like I always used to say there is no life without you and this I realise every second of my life. Wish you were around to guide us...Be with us till I see you again."""
1650413961-1293,https://www.inshorts.com/en/read,"Instagram influencer trolls Katrina's cooking skills, she replies","Days after actress Katrina Kaif posted a picture of breakfast she prepared for her husband Vicky Kaushal, Instagram influencer Freddy Birdy took to Instagram Stories to troll her. He posted a series of 'easy recipes' for her to create including chilly cheese toast, boiled eggs and mango pickle. Katrina replied to one of the stories, writing, ""This is not easy."""
